"{-1.076061919251074*^-8, 0.0019825109175752894, 0.00015793404381499876}","{{ϕ, -180, θ, 90}, {ϕ, 90, θ, 94}, {ϕ, 91, θ, 4}, {15.20295555158686, 922.9852301580037, 924.5433330368064}}"
"{1.1774672663232814*^-7, 0.00198831708630291, 0.00015891199615446759}","{{ϕ, -180, θ, 90}, {ϕ, 90, θ, 93}, {ϕ, 91, θ, 3}, {15.203616753989943, 917.2860229342309, 918.8440328105713}}"
"{2.47674870359561*^-7, 0.0019942049179432785, 0.00015950094952774913}","{{ϕ, 0, θ, 90}, {ϕ, -90, θ, 92}, {ϕ, -90, θ, 2}, {15.204004383329256, 913.8896525629898, 915.4472402911235}}"
"{3.7769862944333117*^-7, 0.002000133601477876, 0.00015969240611997862}","{{ϕ, 0, θ, 90}, {ϕ, -90, θ, 91}, {ϕ, -90, θ, 1}, {15.204139201358077, 912.7944520889258, 914.3513154191602}}"
"{0.0003999999846775562, 0.000961259719692433, 0.000020000006209293074}","{{ϕ, 179, θ, 89}, {ϕ, 90, θ, 134}, {ϕ, 88, θ, 44}, {7.735336558487812, 43.08138419406901, 39.79844268222315}}"
"{0.00039999999419119004, 0.0007281023687150682, 0.000020000000647418237}","{{ϕ, 179, θ, 89}, {ϕ, 90, θ, 135}, {ϕ, 87, θ, 45}, {7.678362988052304, 31.917580787574035, 29.06406890223921}}"
"{0.00039999999994991785, 0.0005000000060352253, 0.000020000000008887793}","{{ϕ, 3, θ, 89}, {ϕ, -88, θ, 46}, {ϕ, 94, θ, 44}, {7.510715230448747, 22.32516059927165, 25.139989333252384}}"
"{0.0004, 0.0005000000000000014, 0.00002000000000000006}","{{ϕ, 5, θ, 90}, {ϕ, -85, θ, 44}, {ϕ, 94, θ, 46}, {7.104951577611667, 22.34385119134511, 25.05753883373494}}"
"{-0.0004, 0.0005, 0.00002}","{{ϕ, 2, θ, 89}, {ϕ, -89, θ, 44}, {ϕ, 93, θ, 46}, {7.64611190696401, 22.8158437102527, 25.57118826484601}}"
"{-0.0004, 0.0005, 0.00002}","{{ϕ, 4, θ, 90}, {ϕ, -86, θ, 43}, {ϕ, 94, θ, 47}, {7.753482614873764, 22.76769443451498, 25.5358749304459}}"
"{-0.0004, 0.0005, 0.00002}","{{ϕ, 6, θ, 91}, {ϕ, -83, θ, 42}, {ϕ, 95, θ, 48}, {7.818214176452028, 22.744026728538188, 25.506266111952176}}"
"{0.00039999999895115124, 0.001025809613466603, 0.000020000000056120403}","{{ϕ, 178, θ, 88}, {ϕ, 90, θ, 133}, {ϕ, 87, θ, 43}, {9.530175842043828, 47.966093905960406, 42.20877821405425}}"
"{0.0003999999997151332, 0.0008074549832520874, 0.000020000000290548054}","{{ϕ, 3, θ, 88}, {ϕ, -89, θ, 45}, {ϕ, 94, θ, 45}, {9.459093730518005, 30.76635686774738, 35.51764764163791}}"
"{0.0004, 0.0005, 0.00002}","{{ϕ, 5, θ, 89}, {ϕ, -86, θ, 47}, {ϕ, 96, θ, 43}, {9.306205051923953, 21.113828447641726, 25.644740445807418}}"
"{-0.0003999999997604736, 0.0005000000146925739, 0.00002000000002025854}","{{ϕ, 87, θ, 89}, {ϕ, -2, θ, 137}, {ϕ, -4, θ, 47}, {26.365783530252457, 9.381338077837714, 21.986237397155598}}"
"{-0.0004, 0.0005, 0.00002}","{{ϕ, 4, θ, 89}, {ϕ, -87, θ, 45}, {ϕ, 96, θ, 45}, {9.481186403700638, 21.85808596400446, 26.244997973733074}}"
"{-0.0004, 0.0005, 0.00002}","{{ϕ, 8, θ, 90}, {ϕ, -82, θ, 43}, {ϕ, 98, θ, 47}, {9.486261708941779, 21.80189219987567, 26.135057321114516}}"
"{-0.0004, 0.0005, 0.00002}","{{ϕ, 102, θ, 92}, {ϕ, 14, θ, 42}, {ϕ, -170, θ, 48}, {21.82763283746261, 9.365719194575277, 26.035408891688405}}"
"{0.000399999999606709, 0.0010902728793327182, 0.00002}","{{ϕ, 87, θ, 84}, {ϕ, 3, θ, 133}, {ϕ, -9, θ, 43}, {54.63994244799042, 13.58113545211246, 37.82372142564941}}"
"{0.0004, 0.0008866667750803707, 0.00002}","{{ϕ, 10, θ, 87}, {ϕ, -83, θ, 45}, {ϕ, 103, θ, 45}, {13.286071561920723, 27.406554409912022, 40.33043480739306}}"
"{0.0003999999984952075, 0.000564253930963759, 0.000020000000628561654}","{{ϕ, 119, θ, 88}, {ϕ, 28, θ, 51}, {ϕ, -149, θ, 39}, {18.0892106329575, 12.180881794757903, 28.52576099321167}}"
"{-0.0003999999971912794, 0.0005362236027554303, 0.00002000000045942962}","{{ϕ, 85, θ, 80}, {ϕ, 8, θ, 140}, {ϕ, -13, θ, 52}, {29.339012574100344, 13.623271455566446, 18.86088428042548}}"
"{-0.0003999999969751262, 0.0005000000226199793, 0.000020000001939108462}","{{ϕ, 27, θ, 88}, {ϕ, -65, θ, 47}, {ϕ, 119, θ, 43}, {12.85008929404953, 18.12179261201064, 27.98065703927833}}"
"{-0.0004, 0.0005, 0.00002}","{{ϕ, 127, θ, 91}, {ϕ, 38, θ, 44}, {ϕ, -144, θ, 46}, {18.879152146835697, 11.250355743635186, 27.417410267710817}}"
"{-0.0004, 0.0005, 0.00002}","{{ϕ, 132, θ, 94}, {ϕ, 46, θ, 40}, {ϕ, -142, θ, 50}, {19.911840510483607, 9.142008076491157, 26.894944844892848}}"
"{0.0003999999996135976, 0.0012919337808898301, 0.0003192177276076951}","{{ϕ, 178, θ, 91}, {ϕ, 88, θ, 89}, {ϕ, -151, θ, 1}, {19.307186870116183, 62.5180541176929, 67.6235413492112}}"
"{0.0004, 0.0012044974036810945, 0.0004247588799459288}","{{ϕ, 178, θ, 89}, {ϕ, 88, θ, 91}, {ϕ, 39, θ, 1}, {17.774642055052453, 46.66661084277934, 52.35782245614912}}"
"{0.0003999999999740881, 0.0011109977311923817, 0.0005710978787370918}","{{ϕ, 177, θ, 91}, {ϕ, -71, θ, 177}, {ϕ, 87, θ, 93}, {15.822438629621194, 40.07700493443494, 33.93882119107235}}"
"{0.0003999999993159192, 0.0010307541493058893, 0.0007700442987856643}","{{ϕ, 174, θ, 91}, {ϕ, -87, θ, 174}, {ϕ, 83, θ, 95}, {13.42853821490353, 30.61605821738096, 24.143831895851786}}"
"{-0.0004, 0.0010234267429429786, 0.0009999999999998495}","{{ϕ, 172, θ, 94}, {ϕ, 93, θ, 19}, {ϕ, -100, θ, 71}, {9.613204683512173, 22.140643145858235, 16.54782022140472}}"
"{0.0003999999997427667, 0.0010438046817546572, 0.0009999999976817618}","{{ϕ, 86, θ, 95}, {ϕ, -167, θ, 162}, {ϕ, -5, θ, 107}, {27.86016748690711, 11.382037373448847, 9.459702705224426}}"
"{0.0003999998900738796, 0.0017877318521121181, 0.00099999992080438}","{{ϕ, -91, θ, 104}, {ϕ, 71, θ, 166}, {ϕ, 178, θ, 94}, {44.0420010540879, 10.492597973624504, 5.747049537078477}}"
"{0.0004, 0.0018265639478285017, 0.0003349071089689095}","{{ϕ, -179, θ, 90}, {ϕ, 91, θ, 157}, {ϕ, 91, θ, 67}, {19.3633374941017, 263.7995723573015, 258.8030032266726}}"
"{0.0004, 0.0018463855864431934, 0.0003584930648883615}","{{ϕ, -179, θ, 90}, {ϕ, 91, θ, 154}, {ϕ, 91, θ, 64}, {19.027523702688057, 246.8502432566469, 241.86955089153096}}"
"{0.0004, 0.0018710217469572394, 0.00038021882258630944}","{{ϕ, -179, θ, 90}, {ϕ, 91, θ, 150}, {ϕ, 90, θ, 60}, {18.719205409670124, 232.9753878628609, 228.02849772293783}}"
"{0.0004, 0.0019003363982801414, 0.0003987746103774527}","{{ϕ, -179, θ, 89}, {ϕ, 91, θ, 147}, {ϕ, 90, θ, 57}, {18.460331483551073, 222.1932526239247, 217.28480658071967}}"
"{0.0003999999999578449, 0.0019337671473030002, 0.00041284098538886066}","{{ϕ, -179, θ, 91}, {ϕ, 91, θ, 52}, {ϕ, -90, θ, 38}, {18.27115921983862, 209.65182191201419, 214.50018488985705}}"
"{0.0003999999975199153, 0.0019702158104995143, 0.0004212174523044102}","{{ϕ, -179, θ, 91}, {ϕ, 91, θ, 48}, {ϕ, -90, θ, 42}, {18.171265341433795, 205.15820554920478, 209.96212557015988}}"
"{0.0003999999999826411, 0.0020081813896623093, 0.00042310953723522686}","{{ϕ, -179, θ, 90}, {ϕ, 91, θ, 43}, {ϕ, -90, θ, 47}, {18.172148018582888, 203.8344410511235, 208.61577073332086}}"
"{0.0004, 0.0019366054788233938, 0.00021656049530223117}","{{ϕ, -180, θ, 90}, {ϕ, 91, θ, 146}, {ϕ, 90, θ, 56}, {21.009918404548454, 698.2467172784288, 692.9090386430832}}"
"{0.0004, 0.0019465260312401557, 0.00022196475096642832}","{{ϕ, -180, θ, 90}, {ϕ, 91, θ, 143}, {ϕ, 90, θ, 53}, {20.950950060497018, 681.479869640714, 676.1040197234003}}"
"{0.0004, 0.00195714819975631, 0.00022652228210460066}","{{ϕ, -180, θ, 90}, {ϕ, 91, θ, 140}, {ϕ, 90, θ, 50}, {20.901626330032766, 667.900466888219, 662.4847850949512}}"
"{0.0004, 0.0019683625682605757, 0.00023011252697630624}","{{ϕ, -180, θ, 90}, {ϕ, 91, θ, 138}, {ϕ, 90, θ, 48}, {20.863694091543472, 657.5101458976717, 652.052715586624}}"
"{0.0004, 0.0019800322667896256, 0.00023263384391315872}","{{ϕ, -180, θ, 90}, {ϕ, 91, θ, 135}, {ϕ, 90, θ, 45}, {20.83865569604474, 650.3195262311767, 644.8105488580597}}"
"{0.0004, 0.0019920038625999494, 0.00023401208401181882}","{{ϕ, -180, θ, 90}, {ϕ, 91, θ, 132}, {ϕ, 90, θ, 42}, {20.827302176868375, 646.324062235592, 640.771657951559}}"
"{0.0004, 0.00200410754617281, 0.00023421144282043978}","{{ϕ, -180, θ, 90}, {ϕ, 91, θ, 129}, {ϕ, 90, θ, 39}, {20.829842586281668, 645.4897785853256, 639.9051113172366}}"
"{0.0004, 0.0019679333308139425, 0.000153851978028438}","{{ϕ, -180, θ, 90}, {ϕ, 90, θ, 141}, {ϕ, 90, θ, 51}, {21.65256346489235, 1357.0731021692327, 1351.6493603021977}}"
"{0.0004, 0.0019733321513602307, 0.00015576713661041156}","{{ϕ, -180, θ, 90}, {ϕ, 90, θ, 140}, {ϕ, 90, θ, 50}, {21.63724568429677, 1340.649447058686, 1335.0673714740735}}"
"{0.0003999994027013538, 0.001978923690278649, 0.00015735484227151828}","{{ϕ, -180, θ, 90}, {ϕ, 90, θ, 138}, {ϕ, 90, θ, 48}, {21.62380886930892, 1327.1331449308086, 1321.6213270127319}}"
"{0.0004, 0.0019846462558061064, 0.00015856437393700393}","{{ϕ, -180, θ, 90}, {ϕ, 90, θ, 136}, {ϕ, 90, θ, 46}, {21.614530529992035, 1317.1255656562178, 1311.4769020926624}}"
"{0.0004, 0.001990487593982535, 0.00015940884314244723}","{{ϕ, -180, θ, 90}, {ϕ, 90, θ, 134}, {ϕ, 90, θ, 44}, {21.607660948725712, 1310.0237942965937, 1304.3929095327871}}"
"{0.0003999999486580667, 0.0019963960838449537, 0.00015985011658560072}","{{ϕ, -180, θ, 90}, {ϕ, 90, θ, 132}, {ϕ, 90, θ, 42}, {21.604602822606104, 1306.279712758707, 1300.6568916083222}}"
"{0.0004, 0.002002321519885472, 0.00015988616668708003}","{{ϕ, -180, θ, 90}, {ϕ, 90, θ, 131}, {ϕ, 90, θ, 41}, {21.60561633847392, 1305.8915099808335, 1300.139918737933}}"
"{0.0003999999983575341, 0.0009617689213408363, 0.000020000000223620176}","{{ϕ, 179, θ, 89}, {ϕ, 90, θ, 134}, {ϕ, 88, θ, 44}, {4.8166827043455385, 43.03648469212403, 40.29005311610481}}"
"{0.0003999999993149, 0.0007289460823763257, 0.000020000000208907586}","{{ϕ, 178, θ, 89}, {ϕ, 89, θ, 134}, {ϕ, 87, θ, 44}, {4.733786140547963, 31.752944339521214, 29.575679691172628}}"
"{0.0004, 0.0005000000000000003, 0.00002}","{{ϕ, 2, θ, 89}, {ϕ, -89, θ, 45}, {ϕ, 93, θ, 45}, {4.475659448042479, 22.851699183464863, 24.834400038173357}}"
"{-0.0003999999985240344, 0.0005000000132272676, 0.00002000000002193297}","{{ϕ, 178, θ, 89}, {ϕ, 89, θ, 135}, {ϕ, 87, θ, 45}, {4.362633490439721, 25.31378324693966, 23.41992087336025}}"
"{-0.0004, 0.0005, 0.00002}","{{ϕ, 2, θ, 89}, {ϕ, -88, θ, 43}, {ϕ, 93, θ, 47}, {4.592040522584031, 23.369857693238494, 25.28673302973744}}"
"{-0.0004, 0.0005, 0.00002}","{{ϕ, 4, θ, 90}, {ϕ, -85, θ, 42}, {ϕ, 94, θ, 48}, {4.777804213743664, 23.33848080431365, 25.267097307032184}}"
"{-0.00039999999392945475, 0.0005000000125303855, 0.000020000000857351223}","{{ϕ, 96, θ, 92}, {ϕ, 8, θ, 41}, {ϕ, -175, θ, 49}, {23.32806525229362, 4.9066913417959555, 25.25379720968913}}"
"{0.0003999999998651858, 0.001026262321527582, 0.00002000000001219176}","{{ϕ, 178, θ, 89}, {ϕ, 90, θ, 133}, {ϕ, 87, θ, 43}, {5.876147592741934, 48.06440751993822, 43.20426380170732}}"
"{0.00039999998677677184, 0.0008082317838276232, 0.000020000001422241548}","{{ϕ, 88, θ, 88}, {ϕ, 0, θ, 134}, {ϕ, -4, θ, 44}, {35.403723071109546, 5.783758870286256, 31.707460907448187}}"
"{0.000399999996526286, 0.0005000001568661169, 0.000020000000198670373}","{{ϕ, 3, θ, 88}, {ϕ, -89, θ, 45}, {ϕ, 95, θ, 45}, {5.595919622974334, 22.034801199221278, 25.22743419975932}}"
"{-0.0003999999997440862, 0.0005000000406257665, 0.000020000000008832085}","{{ϕ, 87, θ, 89}, {ϕ, -2, θ, 135}, {ϕ, -4, θ, 45}, {25.96976186799118, 5.504333289994712, 22.934569503146676}}"
"{-0.0004, 0.0005, 0.00002}","{{ϕ, 4, θ, 89}, {ϕ, -87, θ, 43}, {ϕ, 95, θ, 47}, {5.665422162900478, 22.850799138363808, 25.877758179015256}}"
"{-0.00039999999909569604, 0.0005000000268245759, 0.00002000000044204255}","{{ϕ, 97, θ, 91}, {ϕ, 8, θ, 42}, {ϕ, -173, θ, 48}, {22.823693713201745, 5.724018953447461, 25.7997530608385}}"
"{-0.0004, 0.0005, 0.00002}","{{ϕ, 100, θ, 92}, {ϕ, 13, θ, 40}, {ϕ, -172, θ, 50}, {22.860031822000714, 5.634854884127732, 25.73377847865497}}"
"{0.0004, 0.001090634967773513, 0.00002}","{{ϕ, 87, θ, 86}, {ϕ, 0, θ, 131}, {ϕ, -8, θ, 41}, {56.012582996189266, 8.60764547141112, 42.11455979256407}}"
"{0.0003999999964619896, 0.00088736709048365, 0.000020000001230803286}","{{ϕ, 86, θ, 84}, {ϕ, 2, θ, 133}, {ϕ, -10, θ, 43}, {40.99235647119284, 8.37034871404574, 30.777532459863227}}"
"{0.00039999999897448593, 0.0005654545268698862, 0.00002000000040514247}","{{ϕ, 11, θ, 86}, {ϕ, -82, θ, 46}, {ϕ, 105, θ, 44}, {7.916356185216187, 20.18364387321453, 28.286638397593467}}"
"{-0.0003999999883360096, 0.0005374037588942617, 0.00002000000095956162}","{{ϕ, 85, θ, 84}, {ϕ, 1, θ, 136}, {ϕ, -10, θ, 47}, {29.203692026125346, 8.342289267850935, 21.67875580514376}}"
"{-0.0004, 0.0005, 0.00002}","{{ϕ, 104, θ, 88}, {ϕ, 12, θ, 43}, {ϕ, -164, θ, 47}, {20.703641020354482, 7.729501266098994, 27.741538675177445}}"
"{-0.0004, 0.0005, 0.00002}","{{ϕ, 112, θ, 92}, {ϕ, 25, θ, 39}, {ϕ, -159, θ, 51}, {21.097141949336315, 6.1939980535717245, 27.211175064726913}}"
"{-0.0004, 0.0005, 0.00002}","{{ϕ, 118, θ, 95}, {ϕ, 35, θ, 37}, {ϕ, -155, θ, 54}, {21.83865141107866, 3.0278279918846986, 26.740350142824184}}"
"{0.0003999999997914314, 0.0012922203486318519, 0.00030663551381615464}","{{ϕ, 178, θ, 88}, {ϕ, 77, θ, 13}, {ϕ, -92, θ, 78}, {19.429611044254727, 99.64290033671445, 92.55842444227703}}"
"{0.0003999999999271108, 0.001205128403982432, 0.0004108829210564387}","{{ϕ, 178, θ, 92}, {ϕ, 88, θ, 100}, {ϕ, 97, θ, 10}, {17.828312310106142, 69.78969616240539, 77.13280541861748}}"
"{0.0003999999998490618, 0.0011125738275920625, 0.0005618505315181222}","{{ϕ, 179, θ, 90}, {ϕ, 89, θ, 98}, {ϕ, 86, θ, 8}, {15.698393973685416, 51.124898580493685, 58.31419999748329}}"
"{0.00039999999952888826, 0.0010353643535414723, 0.0007803264646095318}","{{ϕ, -176, θ, 90}, {ϕ, 89, θ, 7}, {ϕ, -86, θ, 83}, {13.05170569694639, 42.89067226652431, 36.295443431788875}}"
"{-0.00039999997749473506, 0.0010295282703243233, 0.000999999952986546}","{{ϕ, 177, θ, 92}, {ϕ, 91, θ, 28}, {ϕ, -95, θ, 62}, {7.862354108414063, 30.61802315448547, 23.800720063192443}}"
"{0.00039999999658014935, 0.0010606487153740345, 0.0009999999967426486}","{{ϕ, 180, θ, 90}, {ϕ, 90, θ, 22}, {ϕ, -90, θ, 68}, {11.627236313837098, 33.68892133148637, 11.21091298418214}}"
"{0.0004, 0.0018891352130856504, 0.001}","{{ϕ, 162, θ, 90}, {ϕ, 72, θ, 92}, {ϕ, 71, θ, 2}, {9.184195156085892, 8.523714256707093, 47.66425208324161}}"
"{0.0003999999694597697, 0.001826623517038781, 0.0003341708420272766}","{{ϕ, -179, θ, 90}, {ϕ, 92, θ, 161}, {ϕ, 91, θ, 71}, {19.370338789354218, 390.8167371175131, 383.40218975569945}}"
"{0.0004, 0.0018464450798220593, 0.00035771720515634245}","{{ϕ, -179, θ, 90}, {ϕ, 92, θ, 157}, {ϕ, 91, θ, 67}, {19.035252801261322, 366.3349122741123, 358.9766514542833}}"
"{0.0004, 0.0018710972884656402, 0.0003794307689099877}","{{ϕ, -179, θ, 90}, {ϕ, 92, θ, 154}, {ϕ, 91, θ, 64}, {18.725703520079335, 346.1843394018894, 338.93282239728603}}"
"{0.00039999999919333696, 0.0019004308273963568, 0.0003979857347974351}","{{ϕ, -179, θ, 89}, {ϕ, 92, θ, 149}, {ϕ, 90, θ, 59}, {18.46571033595447, 330.45354557980903, 323.30137425553113}}"
"{0.0003999999787715222, 0.0019338648417302831, 0.00041204250380417746}","{{ϕ, -179, θ, 89}, {ϕ, 91, θ, 145}, {ϕ, 90, θ, 55}, {18.276450678352003, 319.20091796103867, 312.1380242353956}}"
"{0.0004, 0.001970314402697973, 0.00042041012363149417}","{{ϕ, -179, θ, 91}, {ϕ, 91, θ, 50}, {ϕ, -90, θ, 40}, {18.17699509644619, 305.514084724062, 312.52150031537883}}"
"{0.0004, 0.002008283847590076, 0.0004223000436312604}","{{ϕ, -179, θ, 91}, {ϕ, 91, θ, 45}, {ϕ, -90, θ, 45}, {18.177897021028148, 303.48960298178974, 310.4668061746026}}"
"{0.00039999999808999184, 0.0019366164449608585, 0.00021641141368864162}","{{ϕ, -180, θ, 90}, {ϕ, 91, θ, 149}, {ϕ, 90, θ, 59}, {21.011116429091143, 1020.6269569147628, 1012.8004763943943}}"
"{0.0004, 0.0019465313102428273, 0.00022180375756870237}","{{ϕ, -180, θ, 90}, {ϕ, 91, θ, 147}, {ϕ, 90, θ, 57}, {20.95320952723063, 996.7608410065744, 988.8539609194416}}"
"{0.0004, 0.0019571600148405805, 0.00022636648381652575}","{{ϕ, -180, θ, 90}, {ϕ, 91, θ, 144}, {ϕ, 90, θ, 54}, {20.902747336024714, 977.2500182932357, 969.3864100786501}}"
"{0.0004, 0.0019683684663356262, 0.00022994379687643257}","{{ϕ, -180, θ, 90}, {ϕ, 91, θ, 142}, {ϕ, 90, θ, 52}, {20.866059862069854, 962.4704404657624, 954.5237997875712}}"
"{0.0004, 0.0019800402207034366, 0.0002324632919110757}","{{ϕ, -180, θ, 90}, {ϕ, 91, θ, 139}, {ϕ, 90, θ, 49}, {20.840931950757078, 952.1356707511007, 944.1675075100453}}"
"{0.0003999997747029675, 0.001992017814462894, 0.000233846140747115}","{{ϕ, -180, θ, 90}, {ϕ, 91, θ, 136}, {ϕ, 90, θ, 46}, {20.828731475753308, 946.2925990372462, 938.3466834064243}}"
"{0.0004, 0.00200411147112444, 0.00023403079918298458}","{{ϕ, -180, θ, 90}, {ϕ, 91, θ, 43}, {ϕ, -90, θ, 47}, {20.832442166070365, 937.1422974133425, 945.1609976623747}}"
"{0.0003999999449224519, 0.0019679341860334397, 0.00015380357608053662}","{{ϕ, -180, θ, 90}, {ϕ, 90, θ, 145}, {ϕ, 90, θ, 55}, {21.653013082041966, 1967.344550191665, 1959.415491129946}}"
"{0.0004, 0.0019733414223747363, 0.00015572471195047784}","{{ϕ, -180, θ, 90}, {ϕ, 90, θ, 143}, {ϕ, 90, θ, 53}, {21.63714659246653, 1943.7531035079394, 1935.8164102451694}}"
"{0.00039999994167258345, 0.001978924843052705, 0.0001573044916830008}","{{ϕ, -180, θ, 90}, {ϕ, 90, θ, 141}, {ϕ, 90, θ, 51}, {21.62430738139497, 1924.7263995342753, 1916.7357028108306}}"
"{0.0004, 0.001984653383244275, 0.0001585206335030394}","{{ϕ, -180, θ, 90}, {ϕ, 90, θ, 139}, {ϕ, 90, θ, 49}, {21.614610036759615, 1910.2535968082736, 1902.2178502785007}}"
"{0.0004, 0.0019904853944012735, 0.0001593493467677625}","{{ϕ, -180, θ, 90}, {ϕ, 90, θ, 138}, {ϕ, 90, θ, 48}, {21.608968159663956, 1900.520695497963, 1892.341978421247}}"
"{0.0004, 0.0019963961563118767, 0.00015979415685489894}","{{ϕ, -180, θ, 90}, {ϕ, 90, θ, 136}, {ϕ, 90, θ, 46}, {21.605405927442437, 1895.037533530835, 1886.9528827388858}}"
"{0.0004, 0.002002323205237516, 0.00015983467267192313}","{{ϕ, -180, θ, 90}, {ϕ, 90, θ, 44}, {ϕ, -90, θ, 46}, {21.60651798514072, 1886.097260480455, 1894.3207832986109}}"
"{0.0004, 0.0009622772825189305, 0.00002}","{{ϕ, 179, θ, 89}, {ϕ, 89, θ, 133}, {ϕ, 88, θ, 43}, {3.734276110211837, 42.879608079814105, 40.661990842350626}}"
"{0.0003999999952699502, 0.0007297886005836194, 0.00002000000006281139}","{{ϕ, 178, θ, 89}, {ϕ, 89, θ, 134}, {ϕ, 87, θ, 44}, {3.8276129124048994, 31.506523973327198, 30.0056786678413}}"
"{0.00039999999426344843, 0.0005000000627509776, 0.000020000005244709938}","{{ϕ, 178, θ, 89}, {ϕ, 89, θ, 134}, {ϕ, 87, θ, 44}, {4.1099914632714025, 24.467939224065535, 23.325321236017896}}"
"{-0.00019138339914420865, 0.0005, 0.00002}","{{ϕ, 179, θ, 89}, {ϕ, 90, θ, 133}, {ϕ, 87, θ, 43}, {3.397597734411078, 24.773222398789592, 23.760906465730557}}"
"{-0.0004, 0.0005, 0.00002}","{{ϕ, 3, θ, 89}, {ϕ, -88, θ, 42}, {ϕ, 93, θ, 48}, {4.094680324585474, 23.86472789768386, 24.938936207281337}}"
"{-0.0004, 0.0005, 0.00002}","{{ϕ, 94, θ, 91}, {ϕ, 5, θ, 41}, {ϕ, -176, θ, 49}, {23.84975747756245, 3.863889312047236, 24.936363433345498}}"
"{-0.0004, 0.0005, 0.00002}","{{ϕ, 96, θ, 92}, {ϕ, 8, θ, 40}, {ϕ, -176, θ, 50}, {23.85268350460443, 3.6661229151176253, 24.9408986763993}}"
"{0.00039999952220607683, 0.0010267143651523202, 0.00002000000186690245}","{{ϕ, 178, θ, 89}, {ϕ, 89, θ, 132}, {ϕ, 87, θ, 42}, {4.870740626434569, 47.87113990821348, 43.878271245930485}}"
"{0.0004, 0.0008090071890472981, 0.00002}","{{ϕ, 178, θ, 89}, {ϕ, 89, θ, 133}, {ϕ, 86, θ, 43}, {4.95466391176984, 35.071330586561075, 32.43321747149447}}"
"{0.0004, 0.0005, 0.00002}","{{ϕ, 177, θ, 88}, {ϕ, 89, θ, 134}, {ϕ, 85, θ, 44}, {5.115245854997842, 24.66095043626262, 22.848011575086236}}"
"{-0.00019180451186188007, 0.0005000000036807302, 0.000020000000021609445}","{{ϕ, 178, θ, 88}, {ϕ, 90, θ, 133}, {ϕ, 85, θ, 43}, {4.26755559490764, 25.12869753307868, 23.535677409591596}}"
"{-0.0004, 0.0005, 0.00002}","{{ϕ, 94, θ, 89}, {ϕ, 3, θ, 42}, {ϕ, -175, θ, 48}, {23.710033576994565, 5.245589896533882, 25.354050949724435}}"
"{-0.0004, 0.0005, 0.00002}","{{ϕ, 97, θ, 91}, {ϕ, 8, θ, 40}, {ϕ, -174, θ, 50}, {23.71392443698686, 5.132068716024302, 25.314283085523876}}"
"{-0.00039999993039998915, 0.0005000000371654736, 0.000020000003926946992}","{{ϕ, 99, θ, 93}, {ϕ, 13, θ, 39}, {ϕ, -173, θ, 52}, {23.766496560705637, 5.12167676275844, 25.289019214966896}}"
"{0.00039999999759290325, 0.0010910649035144827, 0.000020000000033983438}","{{ϕ, 86, θ, 87}, {ϕ, -1, θ, 129}, {ϕ, -8, θ, 39}, {55.92754414681514, 7.759542156465212, 45.003835273489706}}"
"{0.00039999994416853595, 0.0008880659626853899, 0.00002000000010577736}","{{ϕ, 85, θ, 86}, {ϕ, -1, θ, 130}, {ϕ, -9, θ, 41}, {40.512614492261264, 7.846523653409993, 33.39398436075502}}"
"{0.0003999999977563928, 0.0005666544528467273, 0.000020000000037468392}","{{ϕ, 84, θ, 85}, {ϕ, -2, θ, 132}, {ϕ, -12, θ, 43}, {27.23506914945561, 7.928397388190789, 22.649233324016848}}"
"{-0.00019148181599754484, 0.0005, 0.00002}","{{ϕ, 85, θ, 85}, {ϕ, 0, θ, 132}, {ϕ, -11, θ, 42}, {26.4670386890676, 6.54691633416785, 22.73273533080158}}"
"{-0.0004, 0.0005, 0.00002}","{{ϕ, 100, θ, 88}, {ϕ, 7, θ, 39}, {ϕ, -169, θ, 51}, {23.251607191746295, 8.605586558933936, 26.705682702111375}}"
"{-0.0004, 0.0005, 0.00002}","{{ϕ, 106, θ, 92}, {ϕ, 19, θ, 35}, {ϕ, -166, θ, 55}, {23.531777389619993, 9.243210419204384, 26.30746987182507}}"
"{-0.0003999999300837365, 0.0005000001053612715, 0.000020000013222467515}","{{ϕ, 111, θ, 96}, {ϕ, 30, θ, 33}, {ϕ, -163, θ, 58}, {24.02909798167233, 10.027514946213076, 25.994143169791485}}"
"{-0.000026668588460864024, 0.0013169499259220313, 0.00026947880140094834}","{{ϕ, 175, θ, 91}, {ϕ, 86, θ, 61}, {ϕ, -97, θ, 29}, {17.873001260614064, 353.6298839144928, 350.66160120334297}}"
"{-0.000027919197250065875, 0.0012271349471515314, 0.00036700865756584796}","{{ϕ, 175, θ, 92}, {ϕ, 86, θ, 59}, {ϕ, -98, θ, 31}, {17.340215064635665, 215.7135816782153, 212.91808844787317}}"
"{-0.00002191698274521024, 0.0011266523658669224, 0.0005226194986445307}","{{ϕ, 176, θ, 93}, {ϕ, 87, θ, 59}, {ϕ, -99, θ, 31}, {16.08500263163056, 131.25089025323737, 128.765007921786}}"
"{-8.45933446654211*^-6, 0.001040743191028594, 0.0007803233380880608}","{{ϕ, 178, θ, 89}, {ϕ, -89, θ, 25}, {ϕ, -92, θ, 115}, {13.461312227961846, 80.22325080419591, 82.12484485166263}}"
